white_id,opening_name,Games Played,Win Rate
darthmazut,King's Gambit Accepted |  Rosentreter Gambit,1,1.0
dartisgr,King's Gambit Accepted |  MacLeod Defense,1,0.0
darzius,Zukertort Opening: Queen's Gambit Invitation,1,1.0
dastan-2009,Alekhine Defense: Scandinavian Variation |  Geschev Gambit,1,1.0
dastan-2009,Caro-Kann Defense,1,0.0
dastan-2009,French Defense: Knight Variation,1,0.0
dastan-2009,French Defense: Steinitz Attack,1,0.0
dastan-2009,Italian Game: Anti-Fried Liver Defense,1,1.0
dastan-2009,Italian Game: Classical Variation #2,1,1.0
dastan-2009,Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack,1,0.0
dastan-2009,Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line,2,1.0
dastan-2009,Modern Defense,1,0.0
dastan-2009,Queen's Pawn Game: Chigorin Variation,1,1.0
dastan-2009,Sicilian Defense: Dragon |  6.Be3,2,0.0
dastan-2009,Sicilian Defense: Hyperaccelerated Pterodactyl,1,0.0
dastan-2009,Sicilian Defense: Najdorf Variation |  English Attack,2,0.5
dat_coo82,St. George Defense,1,1.0
dav54,Sicilian Defense: Bowdler Attack,1,1.0
dav54,Sicilian Defense: Old Sicilian,1,1.0
davar0000,Sicilian Defense: Bowdler Attack,1,0.0
davet34,Caro-Kann Defense,1,1.0
davewho,French Defense #2,1,1.0
david-innes,Sicilian Defense: Alapin Variation |  Smith-Morra Declined,1,0.0
david007mu,French Defense: Steinitz Attack,1,1.0
david1488,Hungarian Opening,1,0.0
david1_tev,Polish Opening,1,0.0
david453,Caro-Kann Defense,1,1.0
david453,Four Knights Game: Spanish Variation,1,0.0
david453,French Defense: Classical Variation |  Steinitz Variation,1,0.0
david453,Giuoco Piano,1,0.0
david453,Philidor Defense #2,1,0.0
david453,Scandinavian Defense: Modern Variation #2,1,0.0
david453,Sicilian Defense: Bowdler Attack,1,1.0
david87,King's Pawn Game,1,1.0
david_89,Sicilian Defense,1,0.0
david_mingchang,Ruy Lopez: Berlin Defense #2,1,1.0
david_roussel,Sicilian Defense: Accelerated Dragon |  Modern Variation,1,1.0
davidc87,Center Game,2,0.0
davidc87,Elephant Gambit,1,1.0
davidc87,French Defense: Advance Variation |  Milner-Barry Gambit,1,0.0
davidc87,French Defense: Steinitz Attack,2,0.5
davidc87,Gunderam Defense,1,1.0
davidc87,Hungarian Opening,1,0.0
davidc87,Italian Game: Schilling-Kostic Gambit,1,0.0
davidc87,King's Pawn Game: Mengarini's Opening,3,0.3333333333333333
davidc87,Mikenas Defense,1,1.0
davidc87,Philidor Defense,1,0.0
davidc87,Philidor Defense #2,1,0.0
davidc87,Queen's Pawn Game: Chigorin Variation,1,0.0
davidc87,Rat Defense: Small Center Defense,1,0.0
davidc87,Russian Game: Three Knights Game,1,1.0
davidc87,St. George Defense,1,1.0
davidchampion1,Queen's Pawn Game: Zukertort Variation,1,0.0
davide86,English Opening: King's English Variation |  Three Knights System,1,0.0
davidglzo,Barnes Defense,1,1.0
davidsursuippe,French Defense,1,1.0
davilaff,Sicilian Defense: Bowdler Attack,1,0.0
davilaff,Sicilian Defense: Canal Attack |  Main Line,1,1.0
davoodshadi,Old Indian: Czech Variation |  with Nc3,1,1.0
davoodshadi,Queen's Gambit Declined,1,1.0
davud071,French Defense #2,1,0.0
dawud87,Italian Game: Two Knights Defense |  Traxler Counterattack |  Knight Sacrifice Line,1,1.0
dayvc,Caro-Kann Defense: Advance Variation,1,0.0
dazkins,Four Knights Game: Spanish Variation,1,0.0
dazkins,French Defense: Knight Variation,1,0.0
dazkins,King's Pawn Game: Damiano Defense,1,1.0
dazkins,Philidor Defense: Philidor Countergambit |  Zukertort Variation,1,0.0
dazkins,Pirc Defense #4,1,0.0
dazkins,Ruy Lopez: Cozio Defense,1,0.0
dazkins,Ruy Lopez: Exchange Variation,1,0.0
dazkins,Scandinavian Defense: Mieses-Kotroc Variation,1,0.0
dazkins,Scotch Game: Classical Variation,1,0.0
dazkins,Sicilian Defense: Old Sicilian,1,1.0
dazkins,St. George Defense,1,0.0
dbattipaglia,Sicilian Defense: Sozin Attack,1,0.0
dbercaw,French Defense: King's Indian Attack,1,0.0
dbercaw,French Defense: Normal Variation,1,0.0
dbg30,Queen's Pawn Game: Chigorin Variation,1,0.0
dbmcdonald,Petrov's Defense #3,1,1.0
dbmcdonald,Philidor Defense: Exchange Variation #2,1,0.0
dbmcdonald,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,1,1.0
dboenn,King's Indian Defense: Saemisch Variation,1,0.0
dboenn,Modern Defense,1,0.0
dboenn,Queen's Pawn Game: Chigorin Variation,1,1.0
dboenn,Robatsch (Modern) Defense,1,1.0
dbschultz,Four Knights Game,1,1.0
dbw91,Queen's Gambit Declined: Queen's Knight Variation,1,0.0
dceuy,Philidor Defense,1,1.0
ddd223,King's Pawn Game: Wayward Queen Attack,1,1.0
ddiaz19,King's Pawn Game: Leonardis Variation,1,1.0
ddx1308,King's Indian Attack: Sicilian Variation,1,1.0
ddx1308,Reti Opening: Reti Accepted,2,1.0
dead23,Giuoco Piano,1,1.0
dead23,Philidor Defense: Lion Variation,1,0.0
deadintheend,Italian Game: Two Knights Defense |  Traxler Counterattack |  Bishop Sacrifice Line,1,1.0
deadintheend,Russian Game: Urusov Gambit,1,1.0
deadromul,Queen's Pawn Game #2,1,1.0
deadude,Sicilian Defense: Kan Variation |  Knight Variation,1,0.0
dearj,King's Pawn Game: Macleod Attack,1,0.0
dearj,Three Knights Opening,1,0.0
dearprudence,Sicilian Defense: Smith-Morra Gambit Accepted |  Pin Defense,1,0.0
death_machine,Benoni Defense: Benoni Gambit Accepted,1,1.0
decearing_egg,Ruy Lopez: Spanish Countergambit,1,1.0
decem,Ruy Lopez: Classical Variation,2,0.0
decheni,Sicilian Defense: O'Kelly Variation |  Yerevan System,1,1.0
decibelzerg,King's Gambit Declined |  Queen's Knight Defense,1,0.0
decky84,Scandinavian Defense: Modern Variation #2,1,0.0
ded_gavrilych,Four Knights Game: Gunsberg Variation,1,1.0
dedafanasiy,Nimzowitsch Defense: Scandinavian Variation |  Advance Variation,1,1.0
dedaillon,King's Knight Opening: Normal Variation,1,1.0
dedbezbed,Dutch Defense,1,0.0
dediraut,Nimzowitsch Defense: Franco-Nimzowitsch Variation,1,1.0
dedy78,English Opening: The Whale,1,0.0
dedy78,King's Pawn Game: Leonardis Variation,1,1.0
dedy78,Queen's Pawn Game #2,1,0.0
dedy78,Saragossa Opening,2,0.5
deecee,Horwitz Defense,1,1.0
deed,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
deekay17,Creepy Crawly Formation: Classical Defense,2,0.5
deepblueincarnate,Zukertort Opening: Sicilian Invitation,2,0.0
deeperblue,Indian Game: Seirawan Attack,1,0.0
deeptrouble,Sicilian Defense: Closed Variation |  Traditional,1,1.0
deev7,Sicilian Defense,1,0.0
deez2nuts,King's Gambit Accepted |  Polerio Gambit,1,0.0
defendorius,Queen's Gambit Declined: Exchange Variation,1,0.0
degre,Queen's Pawn Game: Mason Attack,1,0.0
dehghan,King's Pawn Game: McConnell Defense,1,0.0
del157,Queen's Pawn Game: Chigorin Variation,2,0.0
del157,Sicilian Defense: Closed Variation |  Traditional,1,0.0
delallioui,Ruy Lopez: Morphy Defense,1,1.0
delallioui,Ruy Lopez: Morphy Defense |  Caro Variation,1,0.0
delfoscabernard,Scandinavian Defense,1,1.0
deliverus,Sicilian Defense: French Variation,1,1.0
deljulio,Scotch Game,1,1.0
dell2016,Center Game: Normal Variation,1,1.0
dellinspiron25,English Opening: King's English Variation,1,0.0
dellinspiron25,Italian Game: Anti-Fried Liver Defense,2,1.0
dellinspiron25,Italian Game: Classical Variation |  Center Holding Variation,1,0.0
dellinspiron25,Italian Game: Two Knights Defense |  de Riviere Gambit,2,0.5
dellinspiron25,King's Pawn Game: Maroczy Defense,1,1.0
dellinspiron25,Russian Game: Urusov Gambit,1,1.0
dellinspiron25,Saragossa Opening,1,1.0
dellinspiron25,Sicilian Defense: Bowdler Attack,2,1.0
dellinspiron25,Sicilian Defense: French Variation |  Normal,1,0.0
dello321,French Defense: Knight Variation,1,1.0
delson,Four Knights Game: Italian Variation,1,0.0
delson,Italian Game,1,0.0
delson,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,1,0.0
delson,Sicilian Defense: Kan Variation |  Knight Variation,1,1.0
delson,Three Knights Opening,1,0.0
demas,Queen's Pawn Game,2,0.0
dementeddolphin,Sicilian Defense,1,0.0
demetrio50,Sicilian Defense: Alapin Variation,1,0.0
demih100,Ruy Lopez: Exchange Variation |  King's Bishop Variation,1,1.0
demonique,Queen's Pawn Game: Chigorin Variation,1,1.0
demontechristo66,Benoni Defense: Classical Variation,1,0.0
demontechristo66,Philidor Defense,1,1.0
demonvortex,Sicilian Defense,1,1.0
denis21,Italian Game: Hungarian Defense,1,1.0
denisgodunov,Bishop's Opening: Warsaw Gambit,1,1.0
denisgodunov,Danish Gambit,4,0.5
denisgodunov,Danish Gambit Accepted,2,0.5
denisgodunov,Danish Gambit Accepted |  Classical Defense,1,1.0
denisgodunov,Danish Gambit Accepted |  Copenhagen Defense,3,1.0
denisgodunov,French Defense: Advance Variation,1,1.0
denisgodunov,French Defense: Normal Variation,1,1.0
denisgodunov,French Defense: Steinitz Attack,1,0.0
denisgodunov,Owen Defense,1,0.0
denisgodunov,Queen's Pawn Game: Franco-Sicilian Defense,1,1.0
denisgodunov,Scandinavian Defense,1,1.0
denisgodunov,Scotch Gambit,1,0.0
denisgodunov,Scotch Game,1,1.0
denisgodunov,Sicilian Defense #2,1,1.0
denisgodunov,Sicilian Defense: French Variation |  Normal,1,0.0
denisgodunov,Sicilian Defense: Old Sicilian,1,0.0
denisgodunov,St. George Defense,1,0.0
deniskaz,Nimzo-Larsen Attack,1,1.0
denissf,Caro-Kann Defense,1,1.0
deniste,Russian Game: Urusov Gambit,1,1.0
denisufraghviz,Russian Game: Three Knights Game,1,1.0
denizasil,King's Pawn Game: Beyer Gambit,1,0.0
denjan555,Slav Defense,1,1.0
dennider,Bird Opening: Dutch Variation,1,1.0
dennis16,King's Pawn Game: Damiano Defense,1,0.0
dennist54,French Defense: Knight Variation,1,0.0
deno01,King's Pawn Game: King's Head Opening,3,0.0
denry,St. George Defense,1,1.0
denseman,Ruy Lopez: Classical Variation |  Central Variation,1,1.0
dentsin1,Indian Game: London System,1,0.0
dentsin1,Queen's Pawn Game: London System,1,1.0
denua,Van Geet Opening,1,1.0
deragon63,King's Pawn Game: Maroczy Defense,2,0.0
derek_87,Vienna Game: Falkbeer Variation,1,0.0
derekkered,French Defense: Mediterranean Defense,1,1.0
derli,Sicilian Defense,1,1.0
dersonx,Sicilian Defense,1,1.0
derspiegel,French Defense: Normal Variation,1,0.0
derspiegel,Italian Game,1,1.0
derspiegel,Italian Game: Anti-Fried Liver Defense,1,0.0
derspiegel,Italian Game: Classical Variation |  Greco Gambit |  Traditional Line,1,0.0
derspiegel,Italian Game: Giuoco Pianissimo |  Normal,1,1.0
derspiegel,Italian Game: Schilling-Kostic Gambit,1,0.0
derspiegel,King's Pawn Game: McConnell Defense,1,1.0
derspiegel,Nimzowitsch Defense: Mikenas Variation,2,0.5
derspiegel,Philidor Defense,1,0.0
derspiegel,Philidor Defense #3,1,0.0
derspiegel,Philidor Defense #4,2,0.0
derspiegel,Robatsch (Modern) Defense,2,0.5
derspiegel,Russian Game: Stafford Gambit,1,0.0
derspiegel,Russian Game: Urusov Gambit,1,0.0
derspiegel,Scandinavian Defense: Mieses-Kotroc Variation,1,1.0
derspiegel,Sicilian Defense #2,1,1.0
derspiegel,Sicilian Defense: Loewenthal Variation,1,0.0
derspiegel,Sicilian Defense: Najdorf Variation,1,0.0
derspiegel,Sicilian Defense: Paulsen Variation,1,0.0
derspiegel,Sicilian Defense: Quinteros Variation,1,0.0
desertlightning,Italian Game: Evans Gambit |  Anderssen Defense,1,0.0
desh355,Sicilian Defense: Bowdler Attack,1,1.0
destroyedbysystem,Alekhine Defense,1,0.0
destroyer4,Center Game: Normal Variation,1,0.0
destroyer4,Horwitz Defense,2,0.0
destroyer806,Mikenas Defense,1,1.0
destroyer999,Alekhine Defense: Exchange Variation,1,0.0
destroyer999,Four Knights Game: Italian Variation,1,0.0
destroyer999,French Defense: Advance Variation #2,1,0.0
destroyer999,French Defense: Normal Variation,1,0.0
destroyer999,Giuoco Piano,1,0.0
destroyer999,King's Pawn Game: Damiano Defense,1,1.0
destroyer999,Owen Defense,1,1.0
destroyer999,Philidor Defense,1,1.0
destroyer999,Philidor Defense #2,2,0.0
destroyer999,Ruy Lopez: Exchange Variation,1,1.0
destroyer999,Sicilian Defense,1,0.0
destroyer999,Sicilian Defense: Canal Attack |  Main Line,1,1.0
destroyer999,Sicilian Defense: Canal-Sokolsky Attack,1,1.0
destroyer999,Sicilian Defense: French Variation |  Open,1,0.0
detaon,Italian Game: Evans Gambit |  McDonnell Defense,1,0.0
deuspoetica,Indian Game: West Indian Defense,1,0.0
devas5k,Four Knights Game: Italian Variation,1,1.0
developmentak,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,1,0.0
devilsquare,Horwitz Defense,1,1.0
deyanniko1,Italian Game: Hungarian Defense,1,0.0
dezh8faraz,Scandinavian Defense,1,0.0
dfdghgh,Englund Gambit Complex: Felbecker Gambit,1,1.0
dfdghgh,Horwitz Defense,2,0.0
dfdghgh,Indian Game,1,0.0
dfdghgh,Modern Defense,1,0.0
dfdghgh,Polish Defense,1,0.0
dfdghgh,Queen's Pawn,2,0.5
dfdghgh,Queen's Pawn Game: Mason Attack,4,0.75
dfdghgh,Queen's Pawn Game: Steinitz Countergambit,1,1.0
dfglkdgjlkdf,Sicilian Defense: Smith-Morra Gambit,1,1.0
dfin92,Mikenas Defense: Cannstatter Variation,1,1.0
dftaylor,Robatsch (Modern) Defense,1,0.0
dgarcialeon61,Zukertort Opening: Ross Gambit,1,1.0
dhanton82,French Defense: Normal Variation,1,1.0
dhanton82,Sicilian Defense: Najdorf Variation,1,0.0
dharanidharan,French Defense: Advance Variation |  Nimzowitsch System,1,0.0
dharanidharan,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,1,0.0
dharanidharan,Italian Game: Hungarian Defense,1,0.0
dharanidharan,King's Knight Opening,1,1.0
dharanidharan,Latvian Gambit Accepted,1,0.0
dharanidharan,Petrov's Defense #2,1,1.0
dharanidharan,Pirc Defense #5,1,0.0
dharanidharan,Three Knights Opening,1,1.0
dharris_4,King's Gambit Accepted |  MacLeod Defense,1,1.0
dhernandez101,Alekhine Defense: Brooklyn Variation,1,1.0
dhernandez101,Alekhine Defense: Mokele Mbembe,1,1.0
dhernandez101,French Defense: Knight Variation,3,1.0
dhernandez101,Goldsmith Defense,1,0.0
dhernandez101,Italian Game,1,1.0
dhernandez101,Italian Game: Anti-Fried Liver Defense,2,0.5
dhernandez101,Italian Game: Giuoco Pianissimo,1,1.0
dhernandez101,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,1,0.0
dhernandez101,Italian Game: Two Knights Defense |  Knight Attack,1,1.0
dhernandez101,Italian Game: Two Knights Defense |  Polerio Defense,1,1.0
dhernandez101,Philidor Defense #3,2,1.0
dhernandez101,Russian Game: Urusov Gambit,1,1.0
dhernandez101,Scandinavian Defense: Mieses-Kotroc Variation,2,1.0
dhernandez101,Sicilian Defense: Closed,1,0.0
dhernandez101,Sicilian Defense: Closed Variation |  Traditional,2,1.0
dhernandez101,Sicilian Defense: Godiva Variation,1,0.0
diananavid,Nimzowitsch Defense: Scandinavian Variation |  Bogoljubov Variation,1,1.0
diarbovi,Sicilian Defense: Najdorf Variation,1,1.0
diazbrothers,French Defense: Knight Variation,1,1.0
diazbrothers,Scotch Game,1,0.0
diba-rad,Scandinavian Defense,1,0.0
dibarro,Giuoco Piano,1,1.0
dico-hd,Elephant Gambit,1,1.0
dico-hd,Ruy Lopez: Morphy Defense |  Caro Variation,1,1.0
diction,Queen's Gambit Declined,1,1.0
didaiddi,Horwitz Defense,1,1.0
didelis,King's Indian Defense: Saemisch Variation |  Closed Variation,1,0.0
didenko777sds,Four Knights Game: Spanish Variation,1,1.0
didierb,Sicilian Defense: Dragon Variation |  Modern Bc4 Variation,1,0.0
didmeistris,St. George Defense,3,1.0
die_uhr,Dutch Defense: Rubinstein Variation,1,0.0
die_uhr,French Defense: Advance Variation #4,1,0.0
die_uhr,French Defense: Normal Variation,1,0.0
die_uhr,Italian Game: Anti-Fried Liver Defense,1,1.0
die_uhr,Italian Game: Schilling-Kostic Gambit,1,1.0
die_uhr,Kadas Opening,1,0.0
die_uhr,King's Pawn Game: Maroczy Defense,1,0.0
die_uhr,Modern Defense,1,1.0
die_uhr,Queen's Gambit Accepted: Classical Defense |  Steinitz Variation |  Exchange Variation,1,1.0
die_uhr,Queen's Gambit Accepted: Normal Variation,2,0.5
die_uhr,Queen's Gambit Accepted: Rosenthal Variation,1,1.0
die_uhr,Queen's Gambit Declined,1,1.0
die_uhr,Queen's Gambit Refused: Albin Countergambit |  Normal Line,1,1.0
die_uhr,Queen's Gambit Refused: Austrian Defense,1,1.0
die_uhr,Queen's Gambit Refused: Marshall Defense,3,0.0
die_uhr,Queen's Indian Defense,3,0.3333333333333333
die_uhr,Queen's Indian Defense: Kasparov Variation,1,1.0
die_uhr,Semi-Slav Defense,1,1.0
die_uhr,Slav Defense: Bonet Gambit,1,0.0
dieg-g,Italian Game,1,1.0
diego12joander,Sicilian Defense: Najdorf |  Lipnitsky Attack,1,0.0
diego18,Modern Defense: Three Pawns Attack,1,1.0
diego1958,Sicilian Defense,1,0.0
diego_e_moreira_th,Scotch Game: Lolli Variation,1,0.0
diegoalmg,Caro-Kann Defense: Two Knights Attack,1,1.0
diegobdreis,Sicilian Defense,1,1.0
diegocastroa,Caro-Kann Defense,1,1.0
diegodon,Nimzo-Indian Defense: Normal Variation |  Gligoric System |  Bernstein Defense,1,0.0
diegolino78,Gruenfeld Defense,1,0.0
diegolivo,King's Pawn Game: Wayward Queen Attack,1,0.0
diegolivo,Modern Defense,1,0.0
diegopiandita,Sicilian Defense: Smith-Morra Gambit #2,1,1.0
diegovan411,Alekhine Defense: Maroczy Variation,1,0.0
diegovan411,King's Pawn Game: Leonardis Variation,1,0.0
diegovan411,Sicilian Defense,1,0.0
diegozmh7,King's Pawn Game: Wayward Queen Attack,1,0.0
diekausland,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch Bishop Attack,1,1.0
dife,English Defense,1,1.0
diggi,French Defense #2,1,0.0
dijkstra,Bishop's Opening,1,1.0
dijkstra,Caro-Kann Defense: Hillbilly Attack,1,0.0
dijkstra,French Defense #2,1,0.0
dijkstra,Rat Defense: Harmonist,1,0.0
dikietv,Portuguese Opening,1,0.0
diliprake,Elephant Gambit,3,1.0
dillsgambitlive,Queen's Gambit Declined,2,1.0
dillsgambitlive,Slav Indian,1,1.0
dima0628,Vienna Game: Mengarini Variation,1,1.0
dima3,French Defense: Advance Variation |  Paulsen Attack,1,0.0
dima90,Mikenas Defense,1,0.0
dimagic,Queen's Gambit Refused: Albin Countergambit |  Normal Line,1,1.0
dimak8,Queen's Pawn Game #2,1,0.0
dimalesh,Hungarian Opening,1,0.0
dimalesh,King's Pawn Opening: 2.b3,1,0.0
dimasindo,Sicilian Defense: Open,1,0.0
dimcenco,Sicilian Defense: Closed Variation |  Traditional,2,0.0
dimch73,Queen's Pawn Game,2,0.0
dimdak,Scotch Game,1,0.0
dimdumup321,Philidor Defense,1,0.0
dimitris22,Dutch Defense,2,0.0
dimitris22,Horwitz Defense,1,1.0
dimitris22,Indian Game: London System,2,0.0
dimitris22,Modern Defense,1,1.0
dimitris22,Old Benoni Defense,1,0.0
dimitris22,Queen's Pawn,2,1.0
dimitris22,Queen's Pawn Game: Chigorin Variation,1,1.0
dimitris22,Queen's Pawn Game: Krause Variation,1,1.0
dimitris22,Queen's Pawn Game: London System,5,0.2
dimitris22,Queen's Pawn Game: Zukertort Variation,4,0.75
dimulyi,Center Game: Normal Variation,1,0.0
dineshg,Mikenas Defense,1,1.0
dinetto,French Defense: Advance |  Steinitz Variation,1,0.0
dinnei,Queen's Gambit Refused: Albin Countergambit |  Normal Line,1,1.0
dino16,Queen's Pawn Game: Mason Attack,1,0.0
dino69,French Defense #2,1,1.0
dinobzik,Four Knights Game,1,0.0
dinobzik,French Defense: Normal Variation,1,1.0
dinobzik,Italian Game: Schilling-Kostic Gambit,1,0.0
dinobzik,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,1,1.0
dinobzik,King's Pawn Game: Damiano Defense,1,0.0
dinobzik,King's Pawn Game: McConnell Defense,1,0.0
dinobzik,Petrov's Defense,1,0.0
dinobzik,Philidor Defense #2,1,1.0
dinobzik,Philidor Defense: Exchange Variation #2,1,0.0
dinobzik,Queen's Gambit Accepted: Central Variation |  McDonnell Defense |  Somov Gambit,1,0.0
dinobzik,Queen's Gambit Accepted: Old Variation,1,0.0
dinobzik,Queen's Gambit Accepted: Saduleto Variation,1,1.0
dinobzik,Queen's Pawn Game: London System,1,1.0
dinobzik,Queen's Pawn Game: Mason Attack,3,0.6666666666666666
dinobzik,Ruy Lopez: Steinitz Defense,1,0.0
dinobzik,Scandinavian Defense: Main Line |  Mieses Variation,1,0.0
dinobzik,Scandinavian Defense: Mieses-Kotroc Variation,2,0.0
dinobzik,Sicilian Defense,1,0.0
dinobzik,Sicilian Defense: Classical Variation,1,0.0
dinobzik,Zukertort Opening: Ross Gambit,1,0.0
dinumau,Scotch Game,1,1.0
diogen613,Italian Game: Giuoco Pianissimo |  Canal Variation,2,0.0
diogenes64,Sicilian Defense,1,1.0
dionisii,Barnes Defense,1,1.0
dionisii,Zukertort Opening: Tennison Gambit,1,1.0
dipjoy,French Defense: Steinitz Attack,2,0.0
dipking1,King's Pawn Game: Leonardis Variation,1,0.0
dipking1,Mieses Opening,1,0.0
dipset,Bird Opening: Dutch Variation,3,0.3333333333333333
dipset,English Opening: Symmetrical Variation |  Normal Variation,1,1.0
dipset,Gedult's Opening,3,0.6666666666666666
dipset,Horwitz Defense,1,1.0
dipset,Hungarian Opening,2,0.0
dipset,King's Knight Opening: Normal Variation,1,0.0
dipset,King's Pawn Game: King's Head Opening #2,1,1.0
dipset,King's Pawn Game: Leonardis Variation,1,0.0
dipset,King's Pawn Game: Maroczy Defense,1,0.0
dipset,Modern Defense,1,0.0
dipset,Nimzowitsch-Larsen Attack,1,0.0
dipset,Queen's Gambit Refused: Marshall Defense,1,1.0
dipset,Queen's Pawn Game,1,1.0
dipset,Queen's Pawn Game: Chigorin Variation,1,1.0
dipset,Queen's Pawn Game: Zukertort Variation,1,0.0
dipset,Saragossa Opening,1,1.0
